palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
subsidiário,"['sub', 'si', 'di', 'á', 'ri', 'o']",sub·si·di·á·ri·o,nome masculino,"['su', 'bi', 'si', 'dʒi', 'ˈa', 'ɾjʊ']",su.bi.si.dʒi.ˈa.ɾjʊ,3,antepenultima,dʒi,ˈa,ɾjʊ
subsidiário,"['sub', 'si', 'di', 'á', 'ri', 'o']",sub·si·di·á·ri·o,adjetivo,"['su', 'bi', 'si', 'dʒi', 'ˈa', 'ɾjʊ']",su.bi.si.dʒi.ˈa.ɾjʊ,3,antepenultima,dʒi,ˈa,ɾjʊ
subsídio,"['sub', 'sí', 'di', 'o']",sub·sí·di·o,nome masculino,"['su', 'bi', 'sˈi', 'dʒjʊ']",su.bi.sˈi.dʒjʊ,3,antepenultima,bi,sˈi,dʒjʊ
subsimilar,"['sub', 'si', 'mi', 'lar']",sub·si·mi·lar,adjetivo,"['sub', 'sĩ', 'mi', 'lˈaɾ']",sub.sĩ.mi.lˈaɾ,4,,sĩ,mi,lˈaɾ
subsino,"['sub', 'si', 'no']",sub·si·no,nome masculino,"['sub', 'sˈĩ', 'nʊ']",sub.sˈĩ.nʊ,2,penultima,sub,sˈĩ,nʊ
subsinuoso,"['sub', 'si', 'nu', 'o', 'so']",sub·si·nu·o·so,adjetivo,"['sub', 'sĩ', 'nu', 'ˈo', 'zʊ']",sub.sĩ.nu.ˈo.zʊ,2,penultima,nu,ˈo,zʊ
subsistema,"['sub', 'sis', 'te', 'ma']",sub·sis·te·ma,nome masculino,"['su', 'bi', 'siʃ', 'tˈẽ', 'mɐ']",su.bi.siʃ.tˈẽ.mɐ,2,penultima,siʃ,tˈẽ,mɐ
subsistência,"['sub', 'sis', 'tên', 'ci', 'a']",sub·sis·tên·ci·a,nome feminino,"['su', 'bi', 'siʃ', 'tˈẽ', 'sjɐ']",su.bi.siʃ.tˈẽ.sjɐ,3,antepenultima,siʃ,tˈẽ,sjɐ
subsistente,"['sub', 'sis', 'ten', 'te']",sub·sis·ten·te,adjetivo,"['su', 'bi', 'siʃ', 'tˈẽ', 'tʃɪ']",su.bi.siʃ.tˈẽ.tʃɪ,2,penultima,siʃ,tˈẽ,tʃɪ
subsistir,"['sub', 'sis', 'tir']",sub·sis·tir,verbo,"['su', 'bi', 'siʃ', 'tʃˈi']",su.bi.siʃ.tʃˈi,1,ultima,bi,siʃ,tʃˈi
subsolano,"['sub', 'so', 'la', 'no']",sub·so·la·no,adjetivo,"['sub', 'so', 'lˈɐ̃', 'nʊ']",sub.so.lˈɐ̃.nʊ,2,penultima,so,lˈɐ̃,nʊ
subsolano,"['sub', 'so', 'la', 'no']",sub·so·la·no,nome masculino,"['sub', 'so', 'lˈɐ̃', 'nʊ']",sub.so.lˈɐ̃.nʊ,2,penultima,so,lˈɐ̃,nʊ
subsolar,"['sub', 'so', 'lar']",sub·so·lar,verbo,"['sub', 'so', 'lˈaɾ']",sub.so.lˈaɾ,3,antepenultima,sub,so,lˈaɾ
subsolar,"['sub', 'so', 'lar']",sub·so·lar,adjetivo,"['sub', 'so', 'lˈaɾ']",sub.so.lˈaɾ,3,antepenultima,sub,so,lˈaɾ
subsolo,"['sub', 'so', 'lo']",sub·so·lo,nome masculino,"['su', 'bə', 'sˈɔ', 'lʊ']",su.bə.sˈɔ.lʊ,2,penultima,bə,sˈɔ,lʊ
subsónico,"['sub', 'só', 'ni', 'co']",sub·só·ni·co,adjetivo,"['su', 'bə', 'sˈɔ̃', 'ni', 'kʊ']",su.bə.sˈɔ̃.ni.kʊ,3,antepenultima,sˈɔ̃,ni,kʊ
