palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
barcarola,nome feminino,"['bar', 'ca', 'ro', 'la']",-2,"['bah', 'ka', 'ɾˈɔ', 'lɐ']",-2
barcelense,nome masculino,"['bar', 'ce', 'len', 'se']",-2,"['bah', 'se', 'lˈẽ', 'sɪ']",-2
barcelense,adjetivo,"['bar', 'ce', 'len', 'se']",-2,"['bah', 'se', 'lˈẽ', 'sɪ']",-2
barcelense,nome feminino,"['bar', 'ce', 'len', 'se']",-2,"['bah', 'se', 'lˈẽ', 'sɪ']",-2
barcelonês,adjetivo,"['bar', 'ce', 'lo', 'nês']",-1,"['bah', 'se', 'lõ', 'nˈeʃ']",-1
barcelonês,nome masculino,"['bar', 'ce', 'lo', 'nês']",-1,"['bah', 'se', 'lõ', 'nˈeʃ']",-1
barcelonesa,nome feminino,"['bar', 'ce', 'lo', 'ne', 'sa']",-2,"['bah', 'se', 'lõ', 'nˈe', 'zɐ']",-2
barco,nome masculino,"['bar', 'co']",-2,"['bˈah', 'kʊ']",-2
barco-patrulha,nome masculino,"['bar', 'co', 'pa', 'tru', 'lha']",-2,"['bˌah', 'kʊ', 'pa', 'tɾˈu', 'ʎɐ']",-2
barda,nome feminino,"['bar', 'da']",-2,"['bˈaɦ', 'dɐ']",-2
bardamerda,nome masculino,"['bar', 'da', 'mer', 'da']",-2,"['baɦ', 'dã', 'mˈɛɦ', 'dɐ']",-2
bardamerdas,nome masculino,"['bar', 'da', 'mer', 'das']",-2,"['baɦ', 'dã', 'mˈɛɦ', 'dɐʃ']",-2
