palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
aerofilme,nome masculino,"['a', 'e', 'ro', 'fil', 'me']",-2,"['a', 'e', 'ɾo', 'fˈiw', 'mɪ']",-2
aerofísica,nome feminino,"['a', 'e', 'ro', 'fí', 'si', 'ca']",-3,"['a', 'e', 'ɾo', 'fˈi', 'zi', 'kɐ']",-3
aerofobia,nome feminino,"['a', 'e', 'ro', 'fo', 'bi', 'a']",-2,"['a', 'e', 'ɾo', 'fo', 'bˈi', 'ɐ']",-2
aerofóbico,adjetivo,"['a', 'e', 'ro', 'fó', 'bi', 'co']",-3,"['a', 'e', 'ɾo', 'fˈɔ', 'bi', 'kʊ']",-3
aerofólio,nome masculino,"['a', 'e', 'ro', 'fó', 'li', 'o']",-3,"['a', 'e', 'ɾo', 'fˈɔ', 'ljʊ']",-2
aerofónico,adjetivo,"['a', 'e', 'ro', 'fó', 'ni', 'co']",-3,"['a', 'e', 'ɾo', 'fˈɔ̃', 'ni', 'kʊ']",-3
aerofotografia,nome feminino,"['a', 'e', 'ro', 'fo', 'to', 'gra', 'fi', 'a']",-2,"['a', 'e', 'ɾo', 'fo', 'to', 'gɾa', 'fˈi', 'ɐ']",-2
aerofotográfico,adjetivo,"['a', 'e', 'ro', 'fo', 'to', 'grá', 'fi', 'co']",-3,"['a', 'e', 'ɾo', 'fo', 'to', 'gɾˈa', 'fi', 'kʊ']",-3
aerogare,nome feminino,"['a', 'e', 'ro', 'ga', 're']",-2,"['a', 'e', 'ɾo', 'gˈa', 'ɾɪ']",-2
aerogel,nome masculino,"['a', 'e', 'ro', 'gel']",-1,"['a', 'e', 'ɾo', 'ʒˈew']",-1
aerogeologia,nome feminino,"['a', 'e', 'ro', 'ge', 'o', 'lo', 'gi', 'a']",-2,"['a', 'e', 'ɾo', 'ʒjo', 'lo', 'ʒˈi', 'ɐ']",-2
aerogeológico,adjetivo,"['a', 'e', 'ro', 'ge', 'o', 'ló', 'gi', 'co']",-3,"['a', 'e', 'ɾo', 'ʒjo', 'lˈɔ', 'ʒi', 'kʊ']",-3
aerogerador,nome masculino,"['a', 'e', 'ro', 'ge', 'ra', 'dor']",-1,"['a', 'e', 'ɾo', 'ʒe', 'ɾa', 'dˈo']",-1
aerognóstico,adjetivo,"['a', 'e', 'rog', 'nós', 'ti', 'co']",-3,"['a', 'e', 'ɾo', 'gə̃', 'nˈɔʃ', 'tʃi', 'kʊ']",-3
aerografia,nome feminino,"['a', 'e', 'ro', 'gra', 'fi', 'a']",-2,"['a', 'e', 'ɾo', 'gɾa', 'fˈi', 'ɐ']",-2
aerográfico,adjetivo,"['a', 'e', 'ro', 'grá', 'fi', 'co']",-3,"['a', 'e', 'ɾo', 'gɾˈa', 'fi', 'kʊ']",-3
aerograma,nome masculino,"['a', 'e', 'ro', 'gra', 'ma']",-2,"['a', 'e', 'ɾo', 'gɾˈɐ̃', 'mɐ']",-2
aeroide,adjetivo,"['a', 'e', 'roi', 'de']",-2,"['a', 'e', 'ɾo', 'ˈi', 'dʒɪ']",-2
aerolítico,adjetivo,"['a', 'e', 'ro', 'lí', 'ti', 'co']",-3,"['a', 'e', 'ɾo', 'lˈi', 'tʃi', 'kʊ']",-3
aerológico,adjetivo,"['a', 'e', 'ro', 'ló', 'gi', 'co']",-3,"['a', 'e', 'ɾo', 'lˈɔ', 'ʒi', 'kʊ']",-3
aerométrico,adjetivo,"['a', 'e', 'ro', 'mé', 'tri', 'co']",-3,"['a', 'e', 'ɾo', 'mˈɛ', 'tɾi', 'kʊ']",-3
aeromoça,nome feminino,"['a', 'e', 'ro', 'mo', 'ça']",-2,"['a', 'e', 'ɾo', 'mˈo', 'sɐ']",-2
aeromodelismo,nome masculino,"['a', 'e', 'ro', 'mo', 'de', 'lis', 'mo']",-2,"['a', 'ɛ', 'ɾõ', 'mo', 'de', 'lˈiʒ', 'mʊ']",-2
aeromodelista,nome masculino,"['a', 'e', 'ro', 'mo', 'de', 'lis', 'ta']",-2,"['a', 'e', 'ɾõ', 'mo', 'de', 'lˈiʃ', 'tɐ']",-2
aeromodelo,nome masculino,"['a', 'e', 'ro', 'mo', 'de', 'lo']",-2,"['a', 'e', 'ɾõ', 'mo', 'dˈe', 'lʊ']",-2
aeromotor,nome masculino,"['a', 'e', 'ro', 'mo', 'tor']",-1,"['a', 'e', 'ɾo', 'mo', 'tˈoɾ']",-1
